question_id,subject_id,difficulty,question,option1,option2,option3,option4,correct_option,explanation,topic,marks
CN_103,5,Intermediate,[Intermediate Q-103] What is the explicit total bit length of an IPv6 address layout?,64 bits,128 bits,32 bits,256 bits,option2,Verified evaluation concept for Network Layer - IPv6 Size confirming '128 bits' as correct.,Network Layer,1
CN_104,5,Intermediate,[Intermediate Q-104] Which algorithm is structurally utilized by Link-State routing protocols like OSPF?,Kruskal's Algorithm,Dijkstra's Algorithm,Bellman-Ford Algorithm,Floyd-Warshall Algorithm,option2,Verified evaluation concept for Routing - Algorithms confirming 'Dijkstra's Algorithm' as correct.,Routing,1
CN_105,5,Intermediate,[Intermediate Q-105] What is the primary functional responsibility of the Domain Name System (DNS)?,To translate domain names into matching IP addresses.,To filter unauthorized packets.,To allocate IP addresses dynamically to client systems.,To establish encrypted tunnels over networks.,option1,Verified evaluation concept for Application Layer - DNS confirming 'To translate domain names into matching IP addresses.' as correct.,Application Layer,1
CN_106,5,Intermediate,[Intermediate Q-106] Which OSI layer is responsible for frame delivery and physical node-to-node links?,Physical Layer,Data Link Layer,Transport Layer,Network Layer,option2,Verified evaluation concept for Network Models - OSI Layers confirming 'Data Link Layer' as correct.,Network Models,1
CN_107,5,Intermediate,"[Intermediate Q-107] Which transport layer protocol guarantees connection-oriented, reliable transmission?",UDP,ICMP,IP,TCP,option4,Verified evaluation concept for Network Models - TCP vs UDP confirming 'TCP' as correct.,Network Models,1
CN_108,5,Intermediate,[Intermediate Q-108] What is the explicit total bit length of an IPv6 address layout?,64 bits,256 bits,32 bits,128 bits,option4,Verified evaluation concept for Network Layer - IPv6 Size confirming '128 bits' as correct.,Network Layer,1
CN_109,5,Intermediate,[Intermediate Q-109] Which algorithm is structurally utilized by Link-State routing protocols like OSPF?,Floyd-Warshall Algorithm,Kruskal's Algorithm,Bellman-Ford Algorithm,Dijkstra's Algorithm,option4,Verified evaluation concept for Routing - Algorithms confirming 'Dijkstra's Algorithm' as correct.,Routing,1
CN_110,5,Intermediate,[Intermediate Q-110] What is the primary functional responsibility of the Domain Name System (DNS)?,To allocate IP addresses dynamically to client systems.,To filter unauthorized packets.,To establish encrypted tunnels over networks.,To translate domain names into matching IP addresses.,option4,Verified evaluation concept for Application Layer - DNS confirming 'To translate domain names into matching IP addresses.' as correct.,Application Layer,1
CN_111,5,Intermediate,[Intermediate Q-111] Which OSI layer is responsible for frame delivery and physical node-to-node links?,Network Layer,Data Link Layer,Transport Layer,Physical Layer,option2,Verified evaluation concept for Network Models - OSI Layers confirming 'Data Link Layer' as correct.,Network Models,1
CN_112,5,Intermediate,"[Intermediate Q-112] Which transport layer protocol guarantees connection-oriented, reliable transmission?",IP,TCP,ICMP,UDP,option2,Verified evaluation concept for Network Models - TCP vs UDP confirming 'TCP' as correct.,Network Models,1
CN_113,5,Intermediate,[Intermediate Q-113] What is the explicit total bit length of an IPv6 address layout?,128 bits,64 bits,256 bits,32 bits,option1,Verified evaluation concept for Network Layer - IPv6 Size confirming '128 bits' as correct.,Network Layer,1
CN_114,5,Intermediate,[Intermediate Q-114] Which algorithm is structurally utilized by Link-State routing protocols like OSPF?,Bellman-Ford Algorithm,Floyd-Warshall Algorithm,Kruskal's Algorithm,Dijkstra's Algorithm,option4,Verified evaluation concept for Routing - Algorithms confirming 'Dijkstra's Algorithm' as correct.,Routing,1
CN_115,5,Intermediate,[Intermediate Q-115] What is the primary functional responsibility of the Domain Name System (DNS)?,To establish encrypted tunnels over networks.,To allocate IP addresses dynamically to client systems.,To translate domain names into matching IP addresses.,To filter unauthorized packets.,option3,Verified evaluation concept for Application Layer - DNS confirming 'To translate domain names into matching IP addresses.' as correct.,Application Layer,1
CN_116,5,Intermediate,[Intermediate Q-116] Which OSI layer is responsible for frame delivery and physical node-to-node links?,Physical Layer,Transport Layer,Data Link Layer,Network Layer,option3,Verified evaluation concept for Network Models - OSI Layers confirming 'Data Link Layer' as correct.,Network Models,1
CN_117,5,Intermediate,"[Intermediate Q-117] Which transport layer protocol guarantees connection-oriented, reliable transmission?",ICMP,UDP,IP,TCP,option4,Verified evaluation concept for Network Models - TCP vs UDP confirming 'TCP' as correct.,Network Models,1
CN_118,5,Intermediate,[Intermediate Q-118] What is the explicit total bit length of an IPv6 address layout?,64 bits,32 bits,128 bits,256 bits,option3,Verified evaluation concept for Network Layer - IPv6 Size confirming '128 bits' as correct.,Network Layer,1
CN_119,5,Intermediate,[Intermediate Q-119] Which algorithm is structurally utilized by Link-State routing protocols like OSPF?,Bellman-Ford Algorithm,Floyd-Warshall Algorithm,Kruskal's Algorithm,Dijkstra's Algorithm,option4,Verified evaluation concept for Routing - Algorithms confirming 'Dijkstra's Algorithm' as correct.,Routing,1
CN_120,5,Intermediate,[Intermediate Q-120] What is the primary functional responsibility of the Domain Name System (DNS)?,To allocate IP addresses dynamically to client systems.,To establish encrypted tunnels over networks.,To translate domain names into matching IP addresses.,To filter unauthorized packets.,option3,Verified evaluation concept for Application Layer - DNS confirming 'To translate domain names into matching IP addresses.' as correct.,Application Layer,1
CN_121,5,Intermediate,[Intermediate Q-121] Which OSI layer is responsible for frame delivery and physical node-to-node links?,Transport Layer,Physical Layer,Data Link Layer,Network Layer,option3,Verified evaluation concept for Network Models - OSI Layers confirming 'Data Link Layer' as correct.,Network Models,1
CN_122,5,Intermediate,"[Intermediate Q-122] Which transport layer protocol guarantees connection-oriented, reliable transmission?",TCP,IP,ICMP,UDP,option1,Verified evaluation concept for Network Models - TCP vs UDP confirming 'TCP' as correct.,Network Models,1
CN_123,5,Intermediate,[Intermediate Q-123] What is the explicit total bit length of an IPv6 address layout?,64 bits,128 bits,256 bits,32 bits,option2,Verified evaluation concept for Network Layer - IPv6 Size confirming '128 bits' as correct.,Network Layer,1
CN_124,5,Intermediate,[Intermediate Q-124] Which algorithm is structurally utilized by Link-State routing protocols like OSPF?,Kruskal's Algorithm,Dijkstra's Algorithm,Bellman-Ford Algorithm,Floyd-Warshall Algorithm,option2,Verified evaluation concept for Routing - Algorithms confirming 'Dijkstra's Algorithm' as correct.,Routing,1
CN_125,5,Intermediate,[Intermediate Q-125] What is the primary functional responsibility of the Domain Name System (DNS)?,To establish encrypted tunnels over networks.,To translate domain names into matching IP addresses.,To filter unauthorized packets.,To allocate IP addresses dynamically to client systems.,option2,Verified evaluation concept for Application Layer - DNS confirming 'To translate domain names into matching IP addresses.' as correct.,Application Layer,1
CN_126,5,Intermediate,[Intermediate Q-126] Which OSI layer is responsible for frame delivery and physical node-to-node links?,Data Link Layer,Physical Layer,Network Layer,Transport Layer,option1,Verified evaluation concept for Network Models - OSI Layers confirming 'Data Link Layer' as correct.,Network Models,1
CN_127,5,Intermediate,"[Intermediate Q-127] Which transport layer protocol guarantees connection-oriented, reliable transmission?",TCP,IP,ICMP,UDP,option1,Verified evaluation concept for Network Models - TCP vs UDP confirming 'TCP' as correct.,Network Models,1
CN_128,5,Intermediate,[Intermediate Q-128] What is the explicit total bit length of an IPv6 address layout?,128 bits,32 bits,64 bits,256 bits,option1,Verified evaluation concept for Network Layer - IPv6 Size confirming '128 bits' as correct.,Network Layer,1
CN_129,5,Intermediate,[Intermediate Q-129] Which algorithm is structurally utilized by Link-State routing protocols like OSPF?,Floyd-Warshall Algorithm,Dijkstra's Algorithm,Kruskal's Algorithm,Bellman-Ford Algorithm,option2,Verified evaluation concept for Routing - Algorithms confirming 'Dijkstra's Algorithm' as correct.,Routing,1
CN_130,5,Intermediate,[Intermediate Q-130] What is the primary functional responsibility of the Domain Name System (DNS)?,To translate domain names into matching IP addresses.,To filter unauthorized packets.,To establish encrypted tunnels over networks.,To allocate IP addresses dynamically to client systems.,option1,Verified evaluation concept for Application Layer - DNS confirming 'To translate domain names into matching IP addresses.' as correct.,Application Layer,1
CN_131,5,Intermediate,[Intermediate Q-131] Which OSI layer is responsible for frame delivery and physical node-to-node links?,Physical Layer,Network Layer,Data Link Layer,Transport Layer,option3,Verified evaluation concept for Network Models - OSI Layers confirming 'Data Link Layer' as correct.,Network Models,1
CN_132,5,Intermediate,"[Intermediate Q-132] Which transport layer protocol guarantees connection-oriented, reliable transmission?",IP,ICMP,UDP,TCP,option4,Verified evaluation concept for Network Models - TCP vs UDP confirming 'TCP' as correct.,Network Models,1
CN_133,5,Intermediate,[Intermediate Q-133] What is the explicit total bit length of an IPv6 address layout?,128 bits,64 bits,256 bits,32 bits,option1,Verified evaluation concept for Network Layer - IPv6 Size confirming '128 bits' as correct.,Network Layer,1
CN_134,5,Intermediate,[Intermediate Q-134] Which algorithm is structurally utilized by Link-State routing protocols like OSPF?,Dijkstra's Algorithm,Floyd-Warshall Algorithm,Bellman-Ford Algorithm,Kruskal's Algorithm,option1,Verified evaluation concept for Routing - Algorithms confirming 'Dijkstra's Algorithm' as correct.,Routing,1
CN_135,5,Intermediate,[Intermediate Q-135] What is the primary functional responsibility of the Domain Name System (DNS)?,To filter unauthorized packets.,To allocate IP addresses dynamically to client systems.,To translate domain names into matching IP addresses.,To establish encrypted tunnels over networks.,option3,Verified evaluation concept for Application Layer - DNS confirming 'To translate domain names into matching IP addresses.' as correct.,Application Layer,1
CN_136,5,Intermediate,[Intermediate Q-136] Which OSI layer is responsible for frame delivery and physical node-to-node links?,Physical Layer,Network Layer,Transport Layer,Data Link Layer,option4,Verified evaluation concept for Network Models - OSI Layers confirming 'Data Link Layer' as correct.,Network Models,1
CN_137,5,Intermediate,"[Intermediate Q-137] Which transport layer protocol guarantees connection-oriented, reliable transmission?",ICMP,TCP,UDP,IP,option2,Verified evaluation concept for Network Models - TCP vs UDP confirming 'TCP' as correct.,Network Models,1
CN_138,5,Intermediate,[Intermediate Q-138] What is the explicit total bit length of an IPv6 address layout?,256 bits,128 bits,64 bits,32 bits,option2,Verified evaluation concept for Network Layer - IPv6 Size confirming '128 bits' as correct.,Network Layer,1
CN_139,5,Intermediate,[Intermediate Q-139] Which algorithm is structurally utilized by Link-State routing protocols like OSPF?,Kruskal's Algorithm,Bellman-Ford Algorithm,Floyd-Warshall Algorithm,Dijkstra's Algorithm,option4,Verified evaluation concept for Routing - Algorithms confirming 'Dijkstra's Algorithm' as correct.,Routing,1
CN_140,5,Intermediate,[Intermediate Q-140] What is the primary functional responsibility of the Domain Name System (DNS)?,To establish encrypted tunnels over networks.,To filter unauthorized packets.,To translate domain names into matching IP addresses.,To allocate IP addresses dynamically to client systems.,option3,Verified evaluation concept for Application Layer - DNS confirming 'To translate domain names into matching IP addresses.' as correct.,Application Layer,1
CN_141,5,Intermediate,[Intermediate Q-141] Which OSI layer is responsible for frame delivery and physical node-to-node links?,Physical Layer,Network Layer,Data Link Layer,Transport Layer,option3,Verified evaluation concept for Network Models - OSI Layers confirming 'Data Link Layer' as correct.,Network Models,1
CN_142,5,Intermediate,"[Intermediate Q-142] Which transport layer protocol guarantees connection-oriented, reliable transmission?",TCP,IP,ICMP,UDP,option1,Verified evaluation concept for Network Models - TCP vs UDP confirming 'TCP' as correct.,Network Models,1
CN_143,5,Intermediate,[Intermediate Q-143] What is the explicit total bit length of an IPv6 address layout?,32 bits,64 bits,128 bits,256 bits,option3,Verified evaluation concept for Network Layer - IPv6 Size confirming '128 bits' as correct.,Network Layer,1
CN_144,5,Intermediate,[Intermediate Q-144] Which algorithm is structurally utilized by Link-State routing protocols like OSPF?,Bellman-Ford Algorithm,Floyd-Warshall Algorithm,Kruskal's Algorithm,Dijkstra's Algorithm,option4,Verified evaluation concept for Routing - Algorithms confirming 'Dijkstra's Algorithm' as correct.,Routing,1
CN_145,5,Intermediate,[Intermediate Q-145] What is the primary functional responsibility of the Domain Name System (DNS)?,To filter unauthorized packets.,To allocate IP addresses dynamically to client systems.,To translate domain names into matching IP addresses.,To establish encrypted tunnels over networks.,option3,Verified evaluation concept for Application Layer - DNS confirming 'To translate domain names into matching IP addresses.' as correct.,Application Layer,1
CN_146,5,Intermediate,[Intermediate Q-146] Which OSI layer is responsible for frame delivery and physical node-to-node links?,Data Link Layer,Physical Layer,Transport Layer,Network Layer,option1,Verified evaluation concept for Network Models - OSI Layers confirming 'Data Link Layer' as correct.,Network Models,1
CN_147,5,Intermediate,"[Intermediate Q-147] Which transport layer protocol guarantees connection-oriented, reliable transmission?",IP,UDP,TCP,ICMP,option3,Verified evaluation concept for Network Models - TCP vs UDP confirming 'TCP' as correct.,Network Models,1
CN_148,5,Intermediate,[Intermediate Q-148] What is the explicit total bit length of an IPv6 address layout?,64 bits,256 bits,32 bits,128 bits,option4,Verified evaluation concept for Network Layer - IPv6 Size confirming '128 bits' as correct.,Network Layer,1
CN_149,5,Intermediate,[Intermediate Q-149] Which algorithm is structurally utilized by Link-State routing protocols like OSPF?,Kruskal's Algorithm,Dijkstra's Algorithm,Floyd-Warshall Algorithm,Bellman-Ford Algorithm,option2,Verified evaluation concept for Routing - Algorithms confirming 'Dijkstra's Algorithm' as correct.,Routing,1
CN_150,5,Intermediate,[Intermediate Q-150] What is the primary functional responsibility of the Domain Name System (DNS)?,To translate domain names into matching IP addresses.,To filter unauthorized packets.,To establish encrypted tunnels over networks.,To allocate IP addresses dynamically to client systems.,option1,Verified evaluation concept for Application Layer - DNS confirming 'To translate domain names into matching IP addresses.' as correct.,Application Layer,1
CN_151,5,Advanced,[Advanced Q-151] Which OSI layer is responsible for frame delivery and physical node-to-node links?,Physical Layer,Network Layer,Transport Layer,Data Link Layer,option4,Verified evaluation concept for Network Models - OSI Layers confirming 'Data Link Layer' as correct.,Network Models,1
CN_152,5,Advanced,"[Advanced Q-152] Which transport layer protocol guarantees connection-oriented, reliable transmission?",TCP,IP,UDP,ICMP,option1,Verified evaluation concept for Network Models - TCP vs UDP confirming 'TCP' as correct.,Network Models,1
CN_153,5,Advanced,[Advanced Q-153] What is the explicit total bit length of an IPv6 address layout?,32 bits,128 bits,256 bits,64 bits,option2,Verified evaluation concept for Network Layer - IPv6 Size confirming '128 bits' as correct.,Network Layer,1
CN_154,5,Advanced,[Advanced Q-154] Which algorithm is structurally utilized by Link-State routing protocols like OSPF?,Kruskal's Algorithm,Dijkstra's Algorithm,Floyd-Warshall Algorithm,Bellman-Ford Algorithm,option2,Verified evaluation concept for Routing - Algorithms confirming 'Dijkstra's Algorithm' as correct.,Routing,1
CN_155,5,Advanced,[Advanced Q-155] What is the primary functional responsibility of the Domain Name System (DNS)?,To allocate IP addresses dynamically to client systems.,To filter unauthorized packets.,To translate domain names into matching IP addresses.,To establish encrypted tunnels over networks.,option3,Verified evaluation concept for Application Layer - DNS confirming 'To translate domain names into matching IP addresses.' as correct.,Application Layer,1
CN_156,5,Advanced,[Advanced Q-156] Which OSI layer is responsible for frame delivery and physical node-to-node links?,Physical Layer,Data Link Layer,Transport Layer,Network Layer,option2,Verified evaluation concept for Network Models - OSI Layers confirming 'Data Link Layer' as correct.,Network Models,1
CN_157,5,Advanced,"[Advanced Q-157] Which transport layer protocol guarantees connection-oriented, reliable transmission?",IP,ICMP,UDP,TCP,option4,Verified evaluation concept for Network Models - TCP vs UDP confirming 'TCP' as correct.,Network Models,1
CN_158,5,Advanced,[Advanced Q-158] What is the explicit total bit length of an IPv6 address layout?,32 bits,256 bits,64 bits,128 bits,option4,Verified evaluation concept for Network Layer - IPv6 Size confirming '128 bits' as correct.,Network Layer,1
CN_159,5,Advanced,[Advanced Q-159] Which algorithm is structurally utilized by Link-State routing protocols like OSPF?,Dijkstra's Algorithm,Bellman-Ford Algorithm,Floyd-Warshall Algorithm,Kruskal's Algorithm,option1,Verified evaluation concept for Routing - Algorithms confirming 'Dijkstra's Algorithm' as correct.,Routing,1
CN_160,5,Advanced,[Advanced Q-160] What is the primary functional responsibility of the Domain Name System (DNS)?,To translate domain names into matching IP addresses.,To allocate IP addresses dynamically to client systems.,To filter unauthorized packets.,To establish encrypted tunnels over networks.,option1,Verified evaluation concept for Application Layer - DNS confirming 'To translate domain names into matching IP addresses.' as correct.,Application Layer,1
CN_161,5,Advanced,[Advanced Q-161] Which OSI layer is responsible for frame delivery and physical node-to-node links?,Data Link Layer,Transport Layer,Physical Layer,Network Layer,option1,Verified evaluation concept for Network Models - OSI Layers confirming 'Data Link Layer' as correct.,Network Models,1
CN_162,5,Advanced,"[Advanced Q-162] Which transport layer protocol guarantees connection-oriented, reliable transmission?",IP,ICMP,TCP,UDP,option3,Verified evaluation concept for Network Models - TCP vs UDP confirming 'TCP' as correct.,Network Models,1
CN_163,5,Advanced,[Advanced Q-163] What is the explicit total bit length of an IPv6 address layout?,256 bits,128 bits,32 bits,64 bits,option2,Verified evaluation concept for Network Layer - IPv6 Size confirming '128 bits' as correct.,Network Layer,1
CN_164,5,Advanced,[Advanced Q-164] Which algorithm is structurally utilized by Link-State routing protocols like OSPF?,Floyd-Warshall Algorithm,Bellman-Ford Algorithm,Kruskal's Algorithm,Dijkstra's Algorithm,option4,Verified evaluation concept for Routing - Algorithms confirming 'Dijkstra's Algorithm' as correct.,Routing,1
CN_165,5,Advanced,[Advanced Q-165] What is the primary functional responsibility of the Domain Name System (DNS)?,To establish encrypted tunnels over networks.,To allocate IP addresses dynamically to client systems.,To filter unauthorized packets.,To translate domain names into matching IP addresses.,option4,Verified evaluation concept for Application Layer - DNS confirming 'To translate domain names into matching IP addresses.' as correct.,Application Layer,1
CN_166,5,Advanced,[Advanced Q-166] Which OSI layer is responsible for frame delivery and physical node-to-node links?,Transport Layer,Data Link Layer,Physical Layer,Network Layer,option2,Verified evaluation concept for Network Models - OSI Layers confirming 'Data Link Layer' as correct.,Network Models,1
CN_167,5,Advanced,"[Advanced Q-167] Which transport layer protocol guarantees connection-oriented, reliable transmission?",TCP,UDP,ICMP,IP,option1,Verified evaluation concept for Network Models - TCP vs UDP confirming 'TCP' as correct.,Network Models,1
CN_168,5,Advanced,[Advanced Q-168] What is the explicit total bit length of an IPv6 address layout?,256 bits,32 bits,128 bits,64 bits,option3,Verified evaluation concept for Network Layer - IPv6 Size confirming '128 bits' as correct.,Network Layer,1
CN_169,5,Advanced,[Advanced Q-169] Which algorithm is structurally utilized by Link-State routing protocols like OSPF?,Floyd-Warshall Algorithm,Kruskal's Algorithm,Dijkstra's Algorithm,Bellman-Ford Algorithm,option3,Verified evaluation concept for Routing - Algorithms confirming 'Dijkstra's Algorithm' as correct.,Routing,1
CN_170,5,Advanced,[Advanced Q-170] What is the primary functional responsibility of the Domain Name System (DNS)?,To translate domain names into matching IP addresses.,To establish encrypted tunnels over networks.,To filter unauthorized packets.,To allocate IP addresses dynamically to client systems.,option1,Verified evaluation concept for Application Layer - DNS confirming 'To translate domain names into matching IP addresses.' as correct.,Application Layer,1
CN_171,5,Advanced,[Advanced Q-171] Which OSI layer is responsible for frame delivery and physical node-to-node links?,Network Layer,Data Link Layer,Transport Layer,Physical Layer,option2,Verified evaluation concept for Network Models - OSI Layers confirming 'Data Link Layer' as correct.,Network Models,1
CN_172,5,Advanced,"[Advanced Q-172] Which transport layer protocol guarantees connection-oriented, reliable transmission?",TCP,IP,ICMP,UDP,option1,Verified evaluation concept for Network Models - TCP vs UDP confirming 'TCP' as correct.,Network Models,1
CN_173,5,Advanced,[Advanced Q-173] What is the explicit total bit length of an IPv6 address layout?,128 bits,32 bits,64 bits,256 bits,option1,Verified evaluation concept for Network Layer - IPv6 Size confirming '128 bits' as correct.,Network Layer,1
CN_174,5,Advanced,[Advanced Q-174] Which algorithm is structurally utilized by Link-State routing protocols like OSPF?,Kruskal's Algorithm,Dijkstra's Algorithm,Floyd-Warshall Algorithm,Bellman-Ford Algorithm,option2,Verified evaluation concept for Routing - Algorithms confirming 'Dijkstra's Algorithm' as correct.,Routing,1
CN_175,5,Advanced,[Advanced Q-175] What is the primary functional responsibility of the Domain Name System (DNS)?,To establish encrypted tunnels over networks.,To allocate IP addresses dynamically to client systems.,To filter unauthorized packets.,To translate domain names into matching IP addresses.,option4,Verified evaluation concept for Application Layer - DNS confirming 'To translate domain names into matching IP addresses.' as correct.,Application Layer,1
CN_176,5,Advanced,[Advanced Q-176] Which OSI layer is responsible for frame delivery and physical node-to-node links?,Transport Layer,Network Layer,Data Link Layer,Physical Layer,option3,Verified evaluation concept for Network Models - OSI Layers confirming 'Data Link Layer' as correct.,Network Models,1
CN_177,5,Advanced,"[Advanced Q-177] Which transport layer protocol guarantees connection-oriented, reliable transmission?",TCP,ICMP,UDP,IP,option1,Verified evaluation concept for Network Models - TCP vs UDP confirming 'TCP' as correct.,Network Models,1
CN_178,5,Advanced,[Advanced Q-178] What is the explicit total bit length of an IPv6 address layout?,128 bits,32 bits,64 bits,256 bits,option1,Verified evaluation concept for Network Layer - IPv6 Size confirming '128 bits' as correct.,Network Layer,1
CN_179,5,Advanced,[Advanced Q-179] Which algorithm is structurally utilized by Link-State routing protocols like OSPF?,Dijkstra's Algorithm,Kruskal's Algorithm,Bellman-Ford Algorithm,Floyd-Warshall Algorithm,option1,Verified evaluation concept for Routing - Algorithms confirming 'Dijkstra's Algorithm' as correct.,Routing,1
CN_180,5,Advanced,[Advanced Q-180] What is the primary functional responsibility of the Domain Name System (DNS)?,To filter unauthorized packets.,To allocate IP addresses dynamically to client systems.,To establish encrypted tunnels over networks.,To translate domain names into matching IP addresses.,option4,Verified evaluation concept for Application Layer - DNS confirming 'To translate domain names into matching IP addresses.' as correct.,Application Layer,1
CN_181,5,Advanced,[Advanced Q-181] Which OSI layer is responsible for frame delivery and physical node-to-node links?,Physical Layer,Network Layer,Data Link Layer,Transport Layer,option3,Verified evaluation concept for Network Models - OSI Layers confirming 'Data Link Layer' as correct.,Network Models,1
CN_182,5,Advanced,"[Advanced Q-182] Which transport layer protocol guarantees connection-oriented, reliable transmission?",TCP,ICMP,UDP,IP,option1,Verified evaluation concept for Network Models - TCP vs UDP confirming 'TCP' as correct.,Network Models,1
CN_183,5,Advanced,[Advanced Q-183] What is the explicit total bit length of an IPv6 address layout?,256 bits,32 bits,64 bits,128 bits,option4,Verified evaluation concept for Network Layer - IPv6 Size confirming '128 bits' as correct.,Network Layer,1
CN_184,5,Advanced,[Advanced Q-184] Which algorithm is structurally utilized by Link-State routing protocols like OSPF?,Dijkstra's Algorithm,Floyd-Warshall Algorithm,Kruskal's Algorithm,Bellman-Ford Algorithm,option1,Verified evaluation concept for Routing - Algorithms confirming 'Dijkstra's Algorithm' as correct.,Routing,1
CN_185,5,Advanced,[Advanced Q-185] What is the primary functional responsibility of the Domain Name System (DNS)?,To establish encrypted tunnels over networks.,To translate domain names into matching IP addresses.,To allocate IP addresses dynamically to client systems.,To filter unauthorized packets.,option2,Verified evaluation concept for Application Layer - DNS confirming 'To translate domain names into matching IP addresses.' as correct.,Application Layer,1
CN_186,5,Advanced,[Advanced Q-186] Which OSI layer is responsible for frame delivery and physical node-to-node links?,Transport Layer,Data Link Layer,Network Layer,Physical Layer,option2,Verified evaluation concept for Network Models - OSI Layers confirming 'Data Link Layer' as correct.,Network Models,1
CN_187,5,Advanced,"[Advanced Q-187] Which transport layer protocol guarantees connection-oriented, reliable transmission?",UDP,TCP,IP,ICMP,option2,Verified evaluation concept for Network Models - TCP vs UDP confirming 'TCP' as correct.,Network Models,1
CN_188,5,Advanced,[Advanced Q-188] What is the explicit total bit length of an IPv6 address layout?,64 bits,128 bits,32 bits,256 bits,option2,Verified evaluation concept for Network Layer - IPv6 Size confirming '128 bits' as correct.,Network Layer,1
CN_189,5,Advanced,[Advanced Q-189] Which algorithm is structurally utilized by Link-State routing protocols like OSPF?,Kruskal's Algorithm,Bellman-Ford Algorithm,Dijkstra's Algorithm,Floyd-Warshall Algorithm,option3,Verified evaluation concept for Routing - Algorithms confirming 'Dijkstra's Algorithm' as correct.,Routing,1
CN_190,5,Advanced,[Advanced Q-190] What is the primary functional responsibility of the Domain Name System (DNS)?,To translate domain names into matching IP addresses.,To establish encrypted tunnels over networks.,To filter unauthorized packets.,To allocate IP addresses dynamically to client systems.,option1,Verified evaluation concept for Application Layer - DNS confirming 'To translate domain names into matching IP addresses.' as correct.,Application Layer,1
CN_191,5,Advanced,[Advanced Q-191] Which OSI layer is responsible for frame delivery and physical node-to-node links?,Transport Layer,Network Layer,Data Link Layer,Physical Layer,option3,Verified evaluation concept for Network Models - OSI Layers confirming 'Data Link Layer' as correct.,Network Models,1
CN_192,5,Advanced,"[Advanced Q-192] Which transport layer protocol guarantees connection-oriented, reliable transmission?",ICMP,UDP,IP,TCP,option4,Verified evaluation concept for Network Models - TCP vs UDP confirming 'TCP' as correct.,Network Models,1
CN_193,5,Advanced,[Advanced Q-193] What is the explicit total bit length of an IPv6 address layout?,32 bits,64 bits,256 bits,128 bits,option4,Verified evaluation concept for Network Layer - IPv6 Size confirming '128 bits' as correct.,Network Layer,1
CN_194,5,Advanced,[Advanced Q-194] Which algorithm is structurally utilized by Link-State routing protocols like OSPF?,Dijkstra's Algorithm,Kruskal's Algorithm,Bellman-Ford Algorithm,Floyd-Warshall Algorithm,option1,Verified evaluation concept for Routing - Algorithms confirming 'Dijkstra's Algorithm' as correct.,Routing,1
CN_195,5,Advanced,[Advanced Q-195] What is the primary functional responsibility of the Domain Name System (DNS)?,To filter unauthorized packets.,To allocate IP addresses dynamically to client systems.,To translate domain names into matching IP addresses.,To establish encrypted tunnels over networks.,option3,Verified evaluation concept for Application Layer - DNS confirming 'To translate domain names into matching IP addresses.' as correct.,Application Layer,1
CN_196,5,Advanced,[Advanced Q-196] Which OSI layer is responsible for frame delivery and physical node-to-node links?,Physical Layer,Network Layer,Data Link Layer,Transport Layer,option3,Verified evaluation concept for Network Models - OSI Layers confirming 'Data Link Layer' as correct.,Network Models,1
CN_197,5,Advanced,"[Advanced Q-197] Which transport layer protocol guarantees connection-oriented, reliable transmission?",IP,ICMP,UDP,TCP,option4,Verified evaluation concept for Network Models - TCP vs UDP confirming 'TCP' as correct.,Network Models,1
CN_198,5,Advanced,[Advanced Q-198] What is the explicit total bit length of an IPv6 address layout?,32 bits,128 bits,64 bits,256 bits,option2,Verified evaluation concept for Network Layer - IPv6 Size confirming '128 bits' as correct.,Network Layer,1
CN_199,5,Advanced,[Advanced Q-199] Which algorithm is structurally utilized by Link-State routing protocols like OSPF?,Dijkstra's Algorithm,Bellman-Ford Algorithm,Floyd-Warshall Algorithm,Kruskal's Algorithm,option1,Verified evaluation concept for Routing - Algorithms confirming 'Dijkstra's Algorithm' as correct.,Routing,1
CN_200,5,Advanced,[Advanced Q-200] What is the primary functional responsibility of the Domain Name System (DNS)?,To filter unauthorized packets.,To establish encrypted tunnels over networks.,To translate domain names into matching IP addresses.,To allocate IP addresses dynamically to client systems.,option3,Verified evaluation concept for Application Layer - DNS confirming 'To translate domain names into matching IP addresses.' as correct.,Application Layer,1
