question_id,subject_id,difficulty,question,option1,option2,option3,option4,correct_option,explanation,topic,marks
OOP_098,1,Intermediate,[Intermediate Q-098] What structural problem arises when a subclass inherits from two parent classes with a common ancestor?,The Diamond Problem,The Stack Overflow Exception,The Dangling Pointer Problem,The Memory Leak Paradox,option1,Verified evaluation concept for Inheritance - Diamond Problem confirming 'The Diamond Problem' as correct.,Inheritance,1
OOP_099,1,Intermediate,[Intermediate Q-099] Which binding method resolves a call to an overridden function at runtime?,Dynamic Binding,Compile-time Resolution,Static Binding,Linker optimization,option1,Verified evaluation concept for Polymorphism - Method Overriding confirming 'Dynamic Binding' as correct.,Polymorphism,1
OOP_100,1,Intermediate,[Intermediate Q-100] How does an interface differ fundamentally from a standard abstract class?,Interfaces are faster to execute.,Interfaces can hold non-static instance fields.,Interfaces do not support polymorphic assignments.,A class can implement multiple interfaces but usually extends only one abstract class.,option4,Verified evaluation concept for Abstraction - Interfaces confirming 'A class can implement multiple interfaces but usually extends only one abstract class.' as correct.,Abstraction,1
OOP_101,1,Intermediate,[Intermediate Q-101] What is the primary purpose of a constructor in OOP?,To destroy an object instance.,To copy the class to another package.,To initialize an object's state when created.,To compute memory allocation bytes.,option3,Verified evaluation concept for Classes and Objects - Constructors confirming 'To initialize an object's state when created.' as correct.,Classes and Objects,1
OOP_102,1,Intermediate,[Intermediate Q-102] Which keyword restricts visibility strictly to the defining class itself?,private,protected,public,default,option1,Verified evaluation concept for Encapsulation - Access Modifiers confirming 'private' as correct.,Encapsulation,1
OOP_103,1,Intermediate,[Intermediate Q-103] What structural problem arises when a subclass inherits from two parent classes with a common ancestor?,The Memory Leak Paradox,The Diamond Problem,The Dangling Pointer Problem,The Stack Overflow Exception,option2,Verified evaluation concept for Inheritance - Diamond Problem confirming 'The Diamond Problem' as correct.,Inheritance,1
OOP_104,1,Intermediate,[Intermediate Q-104] Which binding method resolves a call to an overridden function at runtime?,Linker optimization,Static Binding,Compile-time Resolution,Dynamic Binding,option4,Verified evaluation concept for Polymorphism - Method Overriding confirming 'Dynamic Binding' as correct.,Polymorphism,1
OOP_105,1,Intermediate,[Intermediate Q-105] How does an interface differ fundamentally from a standard abstract class?,Interfaces do not support polymorphic assignments.,Interfaces can hold non-static instance fields.,Interfaces are faster to execute.,A class can implement multiple interfaces but usually extends only one abstract class.,option4,Verified evaluation concept for Abstraction - Interfaces confirming 'A class can implement multiple interfaces but usually extends only one abstract class.' as correct.,Abstraction,1
OOP_106,1,Intermediate,[Intermediate Q-106] What is the primary purpose of a constructor in OOP?,To copy the class to another package.,To compute memory allocation bytes.,To initialize an object's state when created.,To destroy an object instance.,option3,Verified evaluation concept for Classes and Objects - Constructors confirming 'To initialize an object's state when created.' as correct.,Classes and Objects,1
OOP_107,1,Intermediate,[Intermediate Q-107] Which keyword restricts visibility strictly to the defining class itself?,default,public,protected,private,option4,Verified evaluation concept for Encapsulation - Access Modifiers confirming 'private' as correct.,Encapsulation,1
OOP_108,1,Intermediate,[Intermediate Q-108] What structural problem arises when a subclass inherits from two parent classes with a common ancestor?,The Diamond Problem,The Dangling Pointer Problem,The Stack Overflow Exception,The Memory Leak Paradox,option1,Verified evaluation concept for Inheritance - Diamond Problem confirming 'The Diamond Problem' as correct.,Inheritance,1
OOP_109,1,Intermediate,[Intermediate Q-109] Which binding method resolves a call to an overridden function at runtime?,Static Binding,Compile-time Resolution,Dynamic Binding,Linker optimization,option3,Verified evaluation concept for Polymorphism - Method Overriding confirming 'Dynamic Binding' as correct.,Polymorphism,1
OOP_110,1,Intermediate,[Intermediate Q-110] How does an interface differ fundamentally from a standard abstract class?,Interfaces can hold non-static instance fields.,Interfaces do not support polymorphic assignments.,A class can implement multiple interfaces but usually extends only one abstract class.,Interfaces are faster to execute.,option3,Verified evaluation concept for Abstraction - Interfaces confirming 'A class can implement multiple interfaces but usually extends only one abstract class.' as correct.,Abstraction,1
OOP_111,1,Intermediate,[Intermediate Q-111] What is the primary purpose of a constructor in OOP?,To compute memory allocation bytes.,To copy the class to another package.,To initialize an object's state when created.,To destroy an object instance.,option3,Verified evaluation concept for Classes and Objects - Constructors confirming 'To initialize an object's state when created.' as correct.,Classes and Objects,1
OOP_112,1,Intermediate,[Intermediate Q-112] Which keyword restricts visibility strictly to the defining class itself?,private,protected,public,default,option1,Verified evaluation concept for Encapsulation - Access Modifiers confirming 'private' as correct.,Encapsulation,1
OOP_113,1,Intermediate,[Intermediate Q-113] What structural problem arises when a subclass inherits from two parent classes with a common ancestor?,The Memory Leak Paradox,The Dangling Pointer Problem,The Diamond Problem,The Stack Overflow Exception,option3,Verified evaluation concept for Inheritance - Diamond Problem confirming 'The Diamond Problem' as correct.,Inheritance,1
OOP_114,1,Intermediate,[Intermediate Q-114] Which binding method resolves a call to an overridden function at runtime?,Dynamic Binding,Linker optimization,Static Binding,Compile-time Resolution,option1,Verified evaluation concept for Polymorphism - Method Overriding confirming 'Dynamic Binding' as correct.,Polymorphism,1
OOP_115,1,Intermediate,[Intermediate Q-115] How does an interface differ fundamentally from a standard abstract class?,Interfaces are faster to execute.,A class can implement multiple interfaces but usually extends only one abstract class.,Interfaces can hold non-static instance fields.,Interfaces do not support polymorphic assignments.,option2,Verified evaluation concept for Abstraction - Interfaces confirming 'A class can implement multiple interfaces but usually extends only one abstract class.' as correct.,Abstraction,1
OOP_116,1,Intermediate,[Intermediate Q-116] What is the primary purpose of a constructor in OOP?,To copy the class to another package.,To destroy an object instance.,To initialize an object's state when created.,To compute memory allocation bytes.,option3,Verified evaluation concept for Classes and Objects - Constructors confirming 'To initialize an object's state when created.' as correct.,Classes and Objects,1
OOP_117,1,Intermediate,[Intermediate Q-117] Which keyword restricts visibility strictly to the defining class itself?,public,private,protected,default,option2,Verified evaluation concept for Encapsulation - Access Modifiers confirming 'private' as correct.,Encapsulation,1
OOP_118,1,Intermediate,[Intermediate Q-118] What structural problem arises when a subclass inherits from two parent classes with a common ancestor?,The Diamond Problem,The Memory Leak Paradox,The Stack Overflow Exception,The Dangling Pointer Problem,option1,Verified evaluation concept for Inheritance - Diamond Problem confirming 'The Diamond Problem' as correct.,Inheritance,1
OOP_119,1,Intermediate,[Intermediate Q-119] Which binding method resolves a call to an overridden function at runtime?,Static Binding,Linker optimization,Compile-time Resolution,Dynamic Binding,option4,Verified evaluation concept for Polymorphism - Method Overriding confirming 'Dynamic Binding' as correct.,Polymorphism,1
OOP_120,1,Intermediate,[Intermediate Q-120] How does an interface differ fundamentally from a standard abstract class?,Interfaces can hold non-static instance fields.,A class can implement multiple interfaces but usually extends only one abstract class.,Interfaces do not support polymorphic assignments.,Interfaces are faster to execute.,option2,Verified evaluation concept for Abstraction - Interfaces confirming 'A class can implement multiple interfaces but usually extends only one abstract class.' as correct.,Abstraction,1
OOP_121,1,Intermediate,[Intermediate Q-121] What is the primary purpose of a constructor in OOP?,To copy the class to another package.,To initialize an object's state when created.,To compute memory allocation bytes.,To destroy an object instance.,option2,Verified evaluation concept for Classes and Objects - Constructors confirming 'To initialize an object's state when created.' as correct.,Classes and Objects,1
OOP_122,1,Intermediate,[Intermediate Q-122] Which keyword restricts visibility strictly to the defining class itself?,protected,private,public,default,option2,Verified evaluation concept for Encapsulation - Access Modifiers confirming 'private' as correct.,Encapsulation,1
OOP_123,1,Intermediate,[Intermediate Q-123] What structural problem arises when a subclass inherits from two parent classes with a common ancestor?,The Memory Leak Paradox,The Diamond Problem,The Stack Overflow Exception,The Dangling Pointer Problem,option2,Verified evaluation concept for Inheritance - Diamond Problem confirming 'The Diamond Problem' as correct.,Inheritance,1
OOP_124,1,Intermediate,[Intermediate Q-124] Which binding method resolves a call to an overridden function at runtime?,Linker optimization,Compile-time Resolution,Dynamic Binding,Static Binding,option3,Verified evaluation concept for Polymorphism - Method Overriding confirming 'Dynamic Binding' as correct.,Polymorphism,1
OOP_125,1,Intermediate,[Intermediate Q-125] How does an interface differ fundamentally from a standard abstract class?,A class can implement multiple interfaces but usually extends only one abstract class.,Interfaces do not support polymorphic assignments.,Interfaces are faster to execute.,Interfaces can hold non-static instance fields.,option1,Verified evaluation concept for Abstraction - Interfaces confirming 'A class can implement multiple interfaces but usually extends only one abstract class.' as correct.,Abstraction,1
OOP_126,1,Intermediate,[Intermediate Q-126] What is the primary purpose of a constructor in OOP?,To destroy an object instance.,To compute memory allocation bytes.,To copy the class to another package.,To initialize an object's state when created.,option4,Verified evaluation concept for Classes and Objects - Constructors confirming 'To initialize an object's state when created.' as correct.,Classes and Objects,1
OOP_127,1,Intermediate,[Intermediate Q-127] Which keyword restricts visibility strictly to the defining class itself?,protected,private,public,default,option2,Verified evaluation concept for Encapsulation - Access Modifiers confirming 'private' as correct.,Encapsulation,1
OOP_128,1,Intermediate,[Intermediate Q-128] What structural problem arises when a subclass inherits from two parent classes with a common ancestor?,The Diamond Problem,The Stack Overflow Exception,The Memory Leak Paradox,The Dangling Pointer Problem,option1,Verified evaluation concept for Inheritance - Diamond Problem confirming 'The Diamond Problem' as correct.,Inheritance,1
OOP_129,1,Intermediate,[Intermediate Q-129] Which binding method resolves a call to an overridden function at runtime?,Static Binding,Dynamic Binding,Linker optimization,Compile-time Resolution,option2,Verified evaluation concept for Polymorphism - Method Overriding confirming 'Dynamic Binding' as correct.,Polymorphism,1
OOP_130,1,Intermediate,[Intermediate Q-130] How does an interface differ fundamentally from a standard abstract class?,Interfaces do not support polymorphic assignments.,Interfaces are faster to execute.,A class can implement multiple interfaces but usually extends only one abstract class.,Interfaces can hold non-static instance fields.,option3,Verified evaluation concept for Abstraction - Interfaces confirming 'A class can implement multiple interfaces but usually extends only one abstract class.' as correct.,Abstraction,1
OOP_131,1,Intermediate,[Intermediate Q-131] What is the primary purpose of a constructor in OOP?,To copy the class to another package.,To compute memory allocation bytes.,To initialize an object's state when created.,To destroy an object instance.,option3,Verified evaluation concept for Classes and Objects - Constructors confirming 'To initialize an object's state when created.' as correct.,Classes and Objects,1
OOP_132,1,Intermediate,[Intermediate Q-132] Which keyword restricts visibility strictly to the defining class itself?,protected,private,public,default,option2,Verified evaluation concept for Encapsulation - Access Modifiers confirming 'private' as correct.,Encapsulation,1
OOP_133,1,Intermediate,[Intermediate Q-133] What structural problem arises when a subclass inherits from two parent classes with a common ancestor?,The Memory Leak Paradox,The Diamond Problem,The Dangling Pointer Problem,The Stack Overflow Exception,option2,Verified evaluation concept for Inheritance - Diamond Problem confirming 'The Diamond Problem' as correct.,Inheritance,1
OOP_134,1,Intermediate,[Intermediate Q-134] Which binding method resolves a call to an overridden function at runtime?,Dynamic Binding,Compile-time Resolution,Static Binding,Linker optimization,option1,Verified evaluation concept for Polymorphism - Method Overriding confirming 'Dynamic Binding' as correct.,Polymorphism,1
OOP_135,1,Intermediate,[Intermediate Q-135] How does an interface differ fundamentally from a standard abstract class?,Interfaces do not support polymorphic assignments.,Interfaces are faster to execute.,Interfaces can hold non-static instance fields.,A class can implement multiple interfaces but usually extends only one abstract class.,option4,Verified evaluation concept for Abstraction - Interfaces confirming 'A class can implement multiple interfaces but usually extends only one abstract class.' as correct.,Abstraction,1
OOP_136,1,Intermediate,[Intermediate Q-136] What is the primary purpose of a constructor in OOP?,To destroy an object instance.,To initialize an object's state when created.,To compute memory allocation bytes.,To copy the class to another package.,option2,Verified evaluation concept for Classes and Objects - Constructors confirming 'To initialize an object's state when created.' as correct.,Classes and Objects,1
OOP_137,1,Intermediate,[Intermediate Q-137] Which keyword restricts visibility strictly to the defining class itself?,protected,private,default,public,option2,Verified evaluation concept for Encapsulation - Access Modifiers confirming 'private' as correct.,Encapsulation,1
OOP_138,1,Intermediate,[Intermediate Q-138] What structural problem arises when a subclass inherits from two parent classes with a common ancestor?,The Diamond Problem,The Dangling Pointer Problem,The Memory Leak Paradox,The Stack Overflow Exception,option1,Verified evaluation concept for Inheritance - Diamond Problem confirming 'The Diamond Problem' as correct.,Inheritance,1
OOP_139,1,Intermediate,[Intermediate Q-139] Which binding method resolves a call to an overridden function at runtime?,Linker optimization,Compile-time Resolution,Static Binding,Dynamic Binding,option4,Verified evaluation concept for Polymorphism - Method Overriding confirming 'Dynamic Binding' as correct.,Polymorphism,1
OOP_140,1,Intermediate,[Intermediate Q-140] How does an interface differ fundamentally from a standard abstract class?,Interfaces do not support polymorphic assignments.,Interfaces can hold non-static instance fields.,A class can implement multiple interfaces but usually extends only one abstract class.,Interfaces are faster to execute.,option3,Verified evaluation concept for Abstraction - Interfaces confirming 'A class can implement multiple interfaces but usually extends only one abstract class.' as correct.,Abstraction,1
OOP_141,1,Intermediate,[Intermediate Q-141] What is the primary purpose of a constructor in OOP?,To compute memory allocation bytes.,To copy the class to another package.,To initialize an object's state when created.,To destroy an object instance.,option3,Verified evaluation concept for Classes and Objects - Constructors confirming 'To initialize an object's state when created.' as correct.,Classes and Objects,1
OOP_142,1,Intermediate,[Intermediate Q-142] Which keyword restricts visibility strictly to the defining class itself?,private,default,protected,public,option1,Verified evaluation concept for Encapsulation - Access Modifiers confirming 'private' as correct.,Encapsulation,1
OOP_143,1,Intermediate,[Intermediate Q-143] What structural problem arises when a subclass inherits from two parent classes with a common ancestor?,The Stack Overflow Exception,The Diamond Problem,The Memory Leak Paradox,The Dangling Pointer Problem,option2,Verified evaluation concept for Inheritance - Diamond Problem confirming 'The Diamond Problem' as correct.,Inheritance,1
OOP_144,1,Intermediate,[Intermediate Q-144] Which binding method resolves a call to an overridden function at runtime?,Compile-time Resolution,Dynamic Binding,Linker optimization,Static Binding,option2,Verified evaluation concept for Polymorphism - Method Overriding confirming 'Dynamic Binding' as correct.,Polymorphism,1
OOP_145,1,Intermediate,[Intermediate Q-145] How does an interface differ fundamentally from a standard abstract class?,A class can implement multiple interfaces but usually extends only one abstract class.,Interfaces do not support polymorphic assignments.,Interfaces are faster to execute.,Interfaces can hold non-static instance fields.,option1,Verified evaluation concept for Abstraction - Interfaces confirming 'A class can implement multiple interfaces but usually extends only one abstract class.' as correct.,Abstraction,1
OOP_146,1,Intermediate,[Intermediate Q-146] What is the primary purpose of a constructor in OOP?,To compute memory allocation bytes.,To destroy an object instance.,To copy the class to another package.,To initialize an object's state when created.,option4,Verified evaluation concept for Classes and Objects - Constructors confirming 'To initialize an object's state when created.' as correct.,Classes and Objects,1
OOP_147,1,Intermediate,[Intermediate Q-147] Which keyword restricts visibility strictly to the defining class itself?,public,private,protected,default,option2,Verified evaluation concept for Encapsulation - Access Modifiers confirming 'private' as correct.,Encapsulation,1
OOP_148,1,Intermediate,[Intermediate Q-148] What structural problem arises when a subclass inherits from two parent classes with a common ancestor?,The Diamond Problem,The Stack Overflow Exception,The Memory Leak Paradox,The Dangling Pointer Problem,option1,Verified evaluation concept for Inheritance - Diamond Problem confirming 'The Diamond Problem' as correct.,Inheritance,1
OOP_149,1,Intermediate,[Intermediate Q-149] Which binding method resolves a call to an overridden function at runtime?,Dynamic Binding,Linker optimization,Static Binding,Compile-time Resolution,option1,Verified evaluation concept for Polymorphism - Method Overriding confirming 'Dynamic Binding' as correct.,Polymorphism,1
OOP_150,1,Intermediate,[Intermediate Q-150] How does an interface differ fundamentally from a standard abstract class?,Interfaces do not support polymorphic assignments.,Interfaces are faster to execute.,Interfaces can hold non-static instance fields.,A class can implement multiple interfaces but usually extends only one abstract class.,option4,Verified evaluation concept for Abstraction - Interfaces confirming 'A class can implement multiple interfaces but usually extends only one abstract class.' as correct.,Abstraction,1
OOP_151,1,Advanced,[Advanced Q-151] What is the primary purpose of a constructor in OOP?,To copy the class to another package.,To initialize an object's state when created.,To destroy an object instance.,To compute memory allocation bytes.,option2,Verified evaluation concept for Classes and Objects - Constructors confirming 'To initialize an object's state when created.' as correct.,Classes and Objects,1
OOP_152,1,Advanced,[Advanced Q-152] Which keyword restricts visibility strictly to the defining class itself?,protected,private,default,public,option2,Verified evaluation concept for Encapsulation - Access Modifiers confirming 'private' as correct.,Encapsulation,1
OOP_153,1,Advanced,[Advanced Q-153] What structural problem arises when a subclass inherits from two parent classes with a common ancestor?,The Dangling Pointer Problem,The Memory Leak Paradox,The Stack Overflow Exception,The Diamond Problem,option4,Verified evaluation concept for Inheritance - Diamond Problem confirming 'The Diamond Problem' as correct.,Inheritance,1
OOP_154,1,Advanced,[Advanced Q-154] Which binding method resolves a call to an overridden function at runtime?,Linker optimization,Compile-time Resolution,Static Binding,Dynamic Binding,option4,Verified evaluation concept for Polymorphism - Method Overriding confirming 'Dynamic Binding' as correct.,Polymorphism,1
OOP_155,1,Advanced,[Advanced Q-155] How does an interface differ fundamentally from a standard abstract class?,A class can implement multiple interfaces but usually extends only one abstract class.,Interfaces are faster to execute.,Interfaces do not support polymorphic assignments.,Interfaces can hold non-static instance fields.,option1,Verified evaluation concept for Abstraction - Interfaces confirming 'A class can implement multiple interfaces but usually extends only one abstract class.' as correct.,Abstraction,1
OOP_156,1,Advanced,[Advanced Q-156] What is the primary purpose of a constructor in OOP?,To copy the class to another package.,To destroy an object instance.,To compute memory allocation bytes.,To initialize an object's state when created.,option4,Verified evaluation concept for Classes and Objects - Constructors confirming 'To initialize an object's state when created.' as correct.,Classes and Objects,1
OOP_157,1,Advanced,[Advanced Q-157] Which keyword restricts visibility strictly to the defining class itself?,private,default,protected,public,option1,Verified evaluation concept for Encapsulation - Access Modifiers confirming 'private' as correct.,Encapsulation,1
OOP_158,1,Advanced,[Advanced Q-158] What structural problem arises when a subclass inherits from two parent classes with a common ancestor?,The Stack Overflow Exception,The Diamond Problem,The Dangling Pointer Problem,The Memory Leak Paradox,option2,Verified evaluation concept for Inheritance - Diamond Problem confirming 'The Diamond Problem' as correct.,Inheritance,1
OOP_159,1,Advanced,[Advanced Q-159] Which binding method resolves a call to an overridden function at runtime?,Linker optimization,Static Binding,Dynamic Binding,Compile-time Resolution,option3,Verified evaluation concept for Polymorphism - Method Overriding confirming 'Dynamic Binding' as correct.,Polymorphism,1
OOP_160,1,Advanced,[Advanced Q-160] How does an interface differ fundamentally from a standard abstract class?,Interfaces are faster to execute.,Interfaces do not support polymorphic assignments.,A class can implement multiple interfaces but usually extends only one abstract class.,Interfaces can hold non-static instance fields.,option3,Verified evaluation concept for Abstraction - Interfaces confirming 'A class can implement multiple interfaces but usually extends only one abstract class.' as correct.,Abstraction,1
OOP_161,1,Advanced,[Advanced Q-161] What is the primary purpose of a constructor in OOP?,To destroy an object instance.,To compute memory allocation bytes.,To initialize an object's state when created.,To copy the class to another package.,option3,Verified evaluation concept for Classes and Objects - Constructors confirming 'To initialize an object's state when created.' as correct.,Classes and Objects,1
OOP_162,1,Advanced,[Advanced Q-162] Which keyword restricts visibility strictly to the defining class itself?,default,private,protected,public,option2,Verified evaluation concept for Encapsulation - Access Modifiers confirming 'private' as correct.,Encapsulation,1
OOP_163,1,Advanced,[Advanced Q-163] What structural problem arises when a subclass inherits from two parent classes with a common ancestor?,The Dangling Pointer Problem,The Stack Overflow Exception,The Memory Leak Paradox,The Diamond Problem,option4,Verified evaluation concept for Inheritance - Diamond Problem confirming 'The Diamond Problem' as correct.,Inheritance,1
OOP_164,1,Advanced,[Advanced Q-164] Which binding method resolves a call to an overridden function at runtime?,Dynamic Binding,Static Binding,Linker optimization,Compile-time Resolution,option1,Verified evaluation concept for Polymorphism - Method Overriding confirming 'Dynamic Binding' as correct.,Polymorphism,1
OOP_165,1,Advanced,[Advanced Q-165] How does an interface differ fundamentally from a standard abstract class?,Interfaces can hold non-static instance fields.,Interfaces do not support polymorphic assignments.,Interfaces are faster to execute.,A class can implement multiple interfaces but usually extends only one abstract class.,option4,Verified evaluation concept for Abstraction - Interfaces confirming 'A class can implement multiple interfaces but usually extends only one abstract class.' as correct.,Abstraction,1
OOP_166,1,Advanced,[Advanced Q-166] What is the primary purpose of a constructor in OOP?,To copy the class to another package.,To initialize an object's state when created.,To destroy an object instance.,To compute memory allocation bytes.,option2,Verified evaluation concept for Classes and Objects - Constructors confirming 'To initialize an object's state when created.' as correct.,Classes and Objects,1
OOP_167,1,Advanced,[Advanced Q-167] Which keyword restricts visibility strictly to the defining class itself?,private,protected,default,public,option1,Verified evaluation concept for Encapsulation - Access Modifiers confirming 'private' as correct.,Encapsulation,1
OOP_168,1,Advanced,[Advanced Q-168] What structural problem arises when a subclass inherits from two parent classes with a common ancestor?,The Stack Overflow Exception,The Diamond Problem,The Dangling Pointer Problem,The Memory Leak Paradox,option2,Verified evaluation concept for Inheritance - Diamond Problem confirming 'The Diamond Problem' as correct.,Inheritance,1
OOP_169,1,Advanced,[Advanced Q-169] Which binding method resolves a call to an overridden function at runtime?,Linker optimization,Compile-time Resolution,Static Binding,Dynamic Binding,option4,Verified evaluation concept for Polymorphism - Method Overriding confirming 'Dynamic Binding' as correct.,Polymorphism,1
OOP_170,1,Advanced,[Advanced Q-170] How does an interface differ fundamentally from a standard abstract class?,Interfaces are faster to execute.,Interfaces do not support polymorphic assignments.,A class can implement multiple interfaces but usually extends only one abstract class.,Interfaces can hold non-static instance fields.,option3,Verified evaluation concept for Abstraction - Interfaces confirming 'A class can implement multiple interfaces but usually extends only one abstract class.' as correct.,Abstraction,1
OOP_171,1,Advanced,[Advanced Q-171] What is the primary purpose of a constructor in OOP?,To destroy an object instance.,To compute memory allocation bytes.,To initialize an object's state when created.,To copy the class to another package.,option3,Verified evaluation concept for Classes and Objects - Constructors confirming 'To initialize an object's state when created.' as correct.,Classes and Objects,1
OOP_172,1,Advanced,[Advanced Q-172] Which keyword restricts visibility strictly to the defining class itself?,private,default,public,protected,option1,Verified evaluation concept for Encapsulation - Access Modifiers confirming 'private' as correct.,Encapsulation,1
OOP_173,1,Advanced,[Advanced Q-173] What structural problem arises when a subclass inherits from two parent classes with a common ancestor?,The Dangling Pointer Problem,The Memory Leak Paradox,The Stack Overflow Exception,The Diamond Problem,option4,Verified evaluation concept for Inheritance - Diamond Problem confirming 'The Diamond Problem' as correct.,Inheritance,1
OOP_174,1,Advanced,[Advanced Q-174] Which binding method resolves a call to an overridden function at runtime?,Static Binding,Linker optimization,Compile-time Resolution,Dynamic Binding,option4,Verified evaluation concept for Polymorphism - Method Overriding confirming 'Dynamic Binding' as correct.,Polymorphism,1
OOP_175,1,Advanced,[Advanced Q-175] How does an interface differ fundamentally from a standard abstract class?,Interfaces do not support polymorphic assignments.,Interfaces are faster to execute.,A class can implement multiple interfaces but usually extends only one abstract class.,Interfaces can hold non-static instance fields.,option3,Verified evaluation concept for Abstraction - Interfaces confirming 'A class can implement multiple interfaces but usually extends only one abstract class.' as correct.,Abstraction,1
OOP_176,1,Advanced,[Advanced Q-176] What is the primary purpose of a constructor in OOP?,To destroy an object instance.,To compute memory allocation bytes.,To initialize an object's state when created.,To copy the class to another package.,option3,Verified evaluation concept for Classes and Objects - Constructors confirming 'To initialize an object's state when created.' as correct.,Classes and Objects,1
OOP_177,1,Advanced,[Advanced Q-177] Which keyword restricts visibility strictly to the defining class itself?,public,protected,default,private,option4,Verified evaluation concept for Encapsulation - Access Modifiers confirming 'private' as correct.,Encapsulation,1
OOP_178,1,Advanced,[Advanced Q-178] What structural problem arises when a subclass inherits from two parent classes with a common ancestor?,The Dangling Pointer Problem,The Diamond Problem,The Memory Leak Paradox,The Stack Overflow Exception,option2,Verified evaluation concept for Inheritance - Diamond Problem confirming 'The Diamond Problem' as correct.,Inheritance,1
OOP_179,1,Advanced,[Advanced Q-179] Which binding method resolves a call to an overridden function at runtime?,Linker optimization,Compile-time Resolution,Dynamic Binding,Static Binding,option3,Verified evaluation concept for Polymorphism - Method Overriding confirming 'Dynamic Binding' as correct.,Polymorphism,1
OOP_180,1,Advanced,[Advanced Q-180] How does an interface differ fundamentally from a standard abstract class?,Interfaces are faster to execute.,A class can implement multiple interfaces but usually extends only one abstract class.,Interfaces do not support polymorphic assignments.,Interfaces can hold non-static instance fields.,option2,Verified evaluation concept for Abstraction - Interfaces confirming 'A class can implement multiple interfaces but usually extends only one abstract class.' as correct.,Abstraction,1
OOP_181,1,Advanced,[Advanced Q-181] What is the primary purpose of a constructor in OOP?,To compute memory allocation bytes.,To copy the class to another package.,To destroy an object instance.,To initialize an object's state when created.,option4,Verified evaluation concept for Classes and Objects - Constructors confirming 'To initialize an object's state when created.' as correct.,Classes and Objects,1
OOP_182,1,Advanced,[Advanced Q-182] Which keyword restricts visibility strictly to the defining class itself?,public,protected,default,private,option4,Verified evaluation concept for Encapsulation - Access Modifiers confirming 'private' as correct.,Encapsulation,1
OOP_183,1,Advanced,[Advanced Q-183] What structural problem arises when a subclass inherits from two parent classes with a common ancestor?,The Memory Leak Paradox,The Stack Overflow Exception,The Dangling Pointer Problem,The Diamond Problem,option4,Verified evaluation concept for Inheritance - Diamond Problem confirming 'The Diamond Problem' as correct.,Inheritance,1
OOP_184,1,Advanced,[Advanced Q-184] Which binding method resolves a call to an overridden function at runtime?,Static Binding,Compile-time Resolution,Linker optimization,Dynamic Binding,option4,Verified evaluation concept for Polymorphism - Method Overriding confirming 'Dynamic Binding' as correct.,Polymorphism,1
OOP_185,1,Advanced,[Advanced Q-185] How does an interface differ fundamentally from a standard abstract class?,A class can implement multiple interfaces but usually extends only one abstract class.,Interfaces do not support polymorphic assignments.,Interfaces are faster to execute.,Interfaces can hold non-static instance fields.,option1,Verified evaluation concept for Abstraction - Interfaces confirming 'A class can implement multiple interfaces but usually extends only one abstract class.' as correct.,Abstraction,1
OOP_186,1,Advanced,[Advanced Q-186] What is the primary purpose of a constructor in OOP?,To initialize an object's state when created.,To compute memory allocation bytes.,To destroy an object instance.,To copy the class to another package.,option1,Verified evaluation concept for Classes and Objects - Constructors confirming 'To initialize an object's state when created.' as correct.,Classes and Objects,1
OOP_187,1,Advanced,[Advanced Q-187] Which keyword restricts visibility strictly to the defining class itself?,protected,default,public,private,option4,Verified evaluation concept for Encapsulation - Access Modifiers confirming 'private' as correct.,Encapsulation,1
OOP_188,1,Advanced,[Advanced Q-188] What structural problem arises when a subclass inherits from two parent classes with a common ancestor?,The Dangling Pointer Problem,The Memory Leak Paradox,The Diamond Problem,The Stack Overflow Exception,option3,Verified evaluation concept for Inheritance - Diamond Problem confirming 'The Diamond Problem' as correct.,Inheritance,1
OOP_189,1,Advanced,[Advanced Q-189] Which binding method resolves a call to an overridden function at runtime?,Static Binding,Compile-time Resolution,Linker optimization,Dynamic Binding,option4,Verified evaluation concept for Polymorphism - Method Overriding confirming 'Dynamic Binding' as correct.,Polymorphism,1
OOP_190,1,Advanced,[Advanced Q-190] How does an interface differ fundamentally from a standard abstract class?,Interfaces are faster to execute.,A class can implement multiple interfaces but usually extends only one abstract class.,Interfaces do not support polymorphic assignments.,Interfaces can hold non-static instance fields.,option2,Verified evaluation concept for Abstraction - Interfaces confirming 'A class can implement multiple interfaces but usually extends only one abstract class.' as correct.,Abstraction,1
OOP_191,1,Advanced,[Advanced Q-191] What is the primary purpose of a constructor in OOP?,To compute memory allocation bytes.,To destroy an object instance.,To initialize an object's state when created.,To copy the class to another package.,option3,Verified evaluation concept for Classes and Objects - Constructors confirming 'To initialize an object's state when created.' as correct.,Classes and Objects,1
OOP_192,1,Advanced,[Advanced Q-192] Which keyword restricts visibility strictly to the defining class itself?,private,public,default,protected,option1,Verified evaluation concept for Encapsulation - Access Modifiers confirming 'private' as correct.,Encapsulation,1
OOP_193,1,Advanced,[Advanced Q-193] What structural problem arises when a subclass inherits from two parent classes with a common ancestor?,The Dangling Pointer Problem,The Memory Leak Paradox,The Stack Overflow Exception,The Diamond Problem,option4,Verified evaluation concept for Inheritance - Diamond Problem confirming 'The Diamond Problem' as correct.,Inheritance,1
