question_id,subject_id,difficulty,question,option1,option2,option3,option4,correct_option,explanation,topic,marks
DBMS_106,3,Intermediate,[Intermediate Q-106] Which rule specifies that a foreign key must match an existing primary key or be null?,Referential Integrity,Entity Integrity,Domain Constraint,User-Defined Trigger,option1,Verified evaluation concept for Relational Model - Foreign Keys confirming 'Referential Integrity' as correct.,Relational Model,1
DBMS_107,3,Intermediate,[Intermediate Q-107] What type of attribute values are mandatory for a relation to satisfy First Normal Form (1NF)?,Nested records,Composite structures,Atomic values,Multivalued lists,option3,Verified evaluation concept for Normalization - 1NF confirming 'Atomic values' as correct.,Normalization,1
DBMS_108,3,Intermediate,"[Intermediate Q-108] To satisfy Second Normal Form (2NF), a table must be in 1NF and eliminate which pattern?",Multi-valued relations,Transitive Dependencies,Partial Functional Dependencies,Join Dependencies,option3,Verified evaluation concept for Normalization - 2NF confirming 'Partial Functional Dependencies' as correct.,Normalization,1
DBMS_109,3,Intermediate,[Intermediate Q-109] Which SQL clause is strictly utilized alongside aggregate functions to filter output groups?,WHERE,SELECT,HAVING,ORDER BY,option3,Verified evaluation concept for SQL - Filtering Groups confirming 'HAVING' as correct.,SQL,1
DBMS_110,3,Intermediate,[Intermediate Q-110] Which ACID property guarantees that a transaction is executed completely or not at all?,Durability,Isolation,Atomicity,Consistency,option3,Verified evaluation concept for Transaction Management - ACID confirming 'Atomicity' as correct.,Transaction Management,1
DBMS_111,3,Intermediate,[Intermediate Q-111] Which rule specifies that a foreign key must match an existing primary key or be null?,Referential Integrity,Domain Constraint,Entity Integrity,User-Defined Trigger,option1,Verified evaluation concept for Relational Model - Foreign Keys confirming 'Referential Integrity' as correct.,Relational Model,1
DBMS_112,3,Intermediate,[Intermediate Q-112] What type of attribute values are mandatory for a relation to satisfy First Normal Form (1NF)?,Multivalued lists,Nested records,Composite structures,Atomic values,option4,Verified evaluation concept for Normalization - 1NF confirming 'Atomic values' as correct.,Normalization,1
DBMS_113,3,Intermediate,"[Intermediate Q-113] To satisfy Second Normal Form (2NF), a table must be in 1NF and eliminate which pattern?",Join Dependencies,Multi-valued relations,Partial Functional Dependencies,Transitive Dependencies,option3,Verified evaluation concept for Normalization - 2NF confirming 'Partial Functional Dependencies' as correct.,Normalization,1
DBMS_114,3,Intermediate,[Intermediate Q-114] Which SQL clause is strictly utilized alongside aggregate functions to filter output groups?,HAVING,ORDER BY,SELECT,WHERE,option1,Verified evaluation concept for SQL - Filtering Groups confirming 'HAVING' as correct.,SQL,1
DBMS_115,3,Intermediate,[Intermediate Q-115] Which ACID property guarantees that a transaction is executed completely or not at all?,Durability,Atomicity,Consistency,Isolation,option2,Verified evaluation concept for Transaction Management - ACID confirming 'Atomicity' as correct.,Transaction Management,1
DBMS_116,3,Intermediate,[Intermediate Q-116] Which rule specifies that a foreign key must match an existing primary key or be null?,User-Defined Trigger,Domain Constraint,Referential Integrity,Entity Integrity,option3,Verified evaluation concept for Relational Model - Foreign Keys confirming 'Referential Integrity' as correct.,Relational Model,1
DBMS_117,3,Intermediate,[Intermediate Q-117] What type of attribute values are mandatory for a relation to satisfy First Normal Form (1NF)?,Atomic values,Composite structures,Multivalued lists,Nested records,option1,Verified evaluation concept for Normalization - 1NF confirming 'Atomic values' as correct.,Normalization,1
DBMS_118,3,Intermediate,"[Intermediate Q-118] To satisfy Second Normal Form (2NF), a table must be in 1NF and eliminate which pattern?",Partial Functional Dependencies,Transitive Dependencies,Join Dependencies,Multi-valued relations,option1,Verified evaluation concept for Normalization - 2NF confirming 'Partial Functional Dependencies' as correct.,Normalization,1
DBMS_119,3,Intermediate,[Intermediate Q-119] Which SQL clause is strictly utilized alongside aggregate functions to filter output groups?,ORDER BY,SELECT,WHERE,HAVING,option4,Verified evaluation concept for SQL - Filtering Groups confirming 'HAVING' as correct.,SQL,1
DBMS_120,3,Intermediate,[Intermediate Q-120] Which ACID property guarantees that a transaction is executed completely or not at all?,Durability,Consistency,Atomicity,Isolation,option3,Verified evaluation concept for Transaction Management - ACID confirming 'Atomicity' as correct.,Transaction Management,1
DBMS_121,3,Intermediate,[Intermediate Q-121] Which rule specifies that a foreign key must match an existing primary key or be null?,Domain Constraint,Referential Integrity,Entity Integrity,User-Defined Trigger,option2,Verified evaluation concept for Relational Model - Foreign Keys confirming 'Referential Integrity' as correct.,Relational Model,1
DBMS_122,3,Intermediate,[Intermediate Q-122] What type of attribute values are mandatory for a relation to satisfy First Normal Form (1NF)?,Atomic values,Nested records,Composite structures,Multivalued lists,option1,Verified evaluation concept for Normalization - 1NF confirming 'Atomic values' as correct.,Normalization,1
DBMS_123,3,Intermediate,"[Intermediate Q-123] To satisfy Second Normal Form (2NF), a table must be in 1NF and eliminate which pattern?",Join Dependencies,Partial Functional Dependencies,Multi-valued relations,Transitive Dependencies,option2,Verified evaluation concept for Normalization - 2NF confirming 'Partial Functional Dependencies' as correct.,Normalization,1
DBMS_124,3,Intermediate,[Intermediate Q-124] Which SQL clause is strictly utilized alongside aggregate functions to filter output groups?,HAVING,SELECT,ORDER BY,WHERE,option1,Verified evaluation concept for SQL - Filtering Groups confirming 'HAVING' as correct.,SQL,1
DBMS_125,3,Intermediate,[Intermediate Q-125] Which ACID property guarantees that a transaction is executed completely or not at all?,Consistency,Durability,Isolation,Atomicity,option4,Verified evaluation concept for Transaction Management - ACID confirming 'Atomicity' as correct.,Transaction Management,1
DBMS_126,3,Intermediate,[Intermediate Q-126] Which rule specifies that a foreign key must match an existing primary key or be null?,Domain Constraint,Referential Integrity,User-Defined Trigger,Entity Integrity,option2,Verified evaluation concept for Relational Model - Foreign Keys confirming 'Referential Integrity' as correct.,Relational Model,1
DBMS_127,3,Intermediate,[Intermediate Q-127] What type of attribute values are mandatory for a relation to satisfy First Normal Form (1NF)?,Nested records,Multivalued lists,Composite structures,Atomic values,option4,Verified evaluation concept for Normalization - 1NF confirming 'Atomic values' as correct.,Normalization,1
DBMS_128,3,Intermediate,"[Intermediate Q-128] To satisfy Second Normal Form (2NF), a table must be in 1NF and eliminate which pattern?",Transitive Dependencies,Multi-valued relations,Partial Functional Dependencies,Join Dependencies,option3,Verified evaluation concept for Normalization - 2NF confirming 'Partial Functional Dependencies' as correct.,Normalization,1
DBMS_129,3,Intermediate,[Intermediate Q-129] Which SQL clause is strictly utilized alongside aggregate functions to filter output groups?,SELECT,ORDER BY,WHERE,HAVING,option4,Verified evaluation concept for SQL - Filtering Groups confirming 'HAVING' as correct.,SQL,1
DBMS_130,3,Intermediate,[Intermediate Q-130] Which ACID property guarantees that a transaction is executed completely or not at all?,Durability,Isolation,Consistency,Atomicity,option4,Verified evaluation concept for Transaction Management - ACID confirming 'Atomicity' as correct.,Transaction Management,1
DBMS_131,3,Intermediate,[Intermediate Q-131] Which rule specifies that a foreign key must match an existing primary key or be null?,Entity Integrity,Domain Constraint,User-Defined Trigger,Referential Integrity,option4,Verified evaluation concept for Relational Model - Foreign Keys confirming 'Referential Integrity' as correct.,Relational Model,1
DBMS_132,3,Intermediate,[Intermediate Q-132] What type of attribute values are mandatory for a relation to satisfy First Normal Form (1NF)?,Multivalued lists,Composite structures,Nested records,Atomic values,option4,Verified evaluation concept for Normalization - 1NF confirming 'Atomic values' as correct.,Normalization,1
DBMS_133,3,Intermediate,"[Intermediate Q-133] To satisfy Second Normal Form (2NF), a table must be in 1NF and eliminate which pattern?",Partial Functional Dependencies,Transitive Dependencies,Join Dependencies,Multi-valued relations,option1,Verified evaluation concept for Normalization - 2NF confirming 'Partial Functional Dependencies' as correct.,Normalization,1
DBMS_134,3,Intermediate,[Intermediate Q-134] Which SQL clause is strictly utilized alongside aggregate functions to filter output groups?,HAVING,ORDER BY,WHERE,SELECT,option1,Verified evaluation concept for SQL - Filtering Groups confirming 'HAVING' as correct.,SQL,1
DBMS_135,3,Intermediate,[Intermediate Q-135] Which ACID property guarantees that a transaction is executed completely or not at all?,Consistency,Durability,Isolation,Atomicity,option4,Verified evaluation concept for Transaction Management - ACID confirming 'Atomicity' as correct.,Transaction Management,1
DBMS_136,3,Intermediate,[Intermediate Q-136] Which rule specifies that a foreign key must match an existing primary key or be null?,Entity Integrity,Referential Integrity,User-Defined Trigger,Domain Constraint,option2,Verified evaluation concept for Relational Model - Foreign Keys confirming 'Referential Integrity' as correct.,Relational Model,1
DBMS_137,3,Intermediate,[Intermediate Q-137] What type of attribute values are mandatory for a relation to satisfy First Normal Form (1NF)?,Multivalued lists,Composite structures,Nested records,Atomic values,option4,Verified evaluation concept for Normalization - 1NF confirming 'Atomic values' as correct.,Normalization,1
DBMS_138,3,Intermediate,"[Intermediate Q-138] To satisfy Second Normal Form (2NF), a table must be in 1NF and eliminate which pattern?",Multi-valued relations,Transitive Dependencies,Join Dependencies,Partial Functional Dependencies,option4,Verified evaluation concept for Normalization - 2NF confirming 'Partial Functional Dependencies' as correct.,Normalization,1
DBMS_139,3,Intermediate,[Intermediate Q-139] Which SQL clause is strictly utilized alongside aggregate functions to filter output groups?,HAVING,SELECT,ORDER BY,WHERE,option1,Verified evaluation concept for SQL - Filtering Groups confirming 'HAVING' as correct.,SQL,1
DBMS_140,3,Intermediate,[Intermediate Q-140] Which ACID property guarantees that a transaction is executed completely or not at all?,Durability,Consistency,Isolation,Atomicity,option4,Verified evaluation concept for Transaction Management - ACID confirming 'Atomicity' as correct.,Transaction Management,1
DBMS_141,3,Intermediate,[Intermediate Q-141] Which rule specifies that a foreign key must match an existing primary key or be null?,User-Defined Trigger,Referential Integrity,Domain Constraint,Entity Integrity,option2,Verified evaluation concept for Relational Model - Foreign Keys confirming 'Referential Integrity' as correct.,Relational Model,1
DBMS_142,3,Intermediate,[Intermediate Q-142] What type of attribute values are mandatory for a relation to satisfy First Normal Form (1NF)?,Composite structures,Atomic values,Nested records,Multivalued lists,option2,Verified evaluation concept for Normalization - 1NF confirming 'Atomic values' as correct.,Normalization,1
DBMS_143,3,Intermediate,"[Intermediate Q-143] To satisfy Second Normal Form (2NF), a table must be in 1NF and eliminate which pattern?",Transitive Dependencies,Partial Functional Dependencies,Multi-valued relations,Join Dependencies,option2,Verified evaluation concept for Normalization - 2NF confirming 'Partial Functional Dependencies' as correct.,Normalization,1
DBMS_144,3,Intermediate,[Intermediate Q-144] Which SQL clause is strictly utilized alongside aggregate functions to filter output groups?,SELECT,ORDER BY,HAVING,WHERE,option3,Verified evaluation concept for SQL - Filtering Groups confirming 'HAVING' as correct.,SQL,1
DBMS_145,3,Intermediate,[Intermediate Q-145] Which ACID property guarantees that a transaction is executed completely or not at all?,Consistency,Isolation,Durability,Atomicity,option4,Verified evaluation concept for Transaction Management - ACID confirming 'Atomicity' as correct.,Transaction Management,1
DBMS_146,3,Intermediate,[Intermediate Q-146] Which rule specifies that a foreign key must match an existing primary key or be null?,Domain Constraint,Entity Integrity,User-Defined Trigger,Referential Integrity,option4,Verified evaluation concept for Relational Model - Foreign Keys confirming 'Referential Integrity' as correct.,Relational Model,1
DBMS_147,3,Intermediate,[Intermediate Q-147] What type of attribute values are mandatory for a relation to satisfy First Normal Form (1NF)?,Multivalued lists,Nested records,Atomic values,Composite structures,option3,Verified evaluation concept for Normalization - 1NF confirming 'Atomic values' as correct.,Normalization,1
DBMS_148,3,Intermediate,"[Intermediate Q-148] To satisfy Second Normal Form (2NF), a table must be in 1NF and eliminate which pattern?",Partial Functional Dependencies,Multi-valued relations,Join Dependencies,Transitive Dependencies,option1,Verified evaluation concept for Normalization - 2NF confirming 'Partial Functional Dependencies' as correct.,Normalization,1
DBMS_149,3,Intermediate,[Intermediate Q-149] Which SQL clause is strictly utilized alongside aggregate functions to filter output groups?,HAVING,WHERE,SELECT,ORDER BY,option1,Verified evaluation concept for SQL - Filtering Groups confirming 'HAVING' as correct.,SQL,1
DBMS_150,3,Intermediate,[Intermediate Q-150] Which ACID property guarantees that a transaction is executed completely or not at all?,Isolation,Durability,Consistency,Atomicity,option4,Verified evaluation concept for Transaction Management - ACID confirming 'Atomicity' as correct.,Transaction Management,1
DBMS_151,3,Advanced,[Advanced Q-151] Which rule specifies that a foreign key must match an existing primary key or be null?,Entity Integrity,Domain Constraint,Referential Integrity,User-Defined Trigger,option3,Verified evaluation concept for Relational Model - Foreign Keys confirming 'Referential Integrity' as correct.,Relational Model,1
DBMS_152,3,Advanced,[Advanced Q-152] What type of attribute values are mandatory for a relation to satisfy First Normal Form (1NF)?,Nested records,Multivalued lists,Composite structures,Atomic values,option4,Verified evaluation concept for Normalization - 1NF confirming 'Atomic values' as correct.,Normalization,1
DBMS_153,3,Advanced,"[Advanced Q-153] To satisfy Second Normal Form (2NF), a table must be in 1NF and eliminate which pattern?",Partial Functional Dependencies,Join Dependencies,Multi-valued relations,Transitive Dependencies,option1,Verified evaluation concept for Normalization - 2NF confirming 'Partial Functional Dependencies' as correct.,Normalization,1
DBMS_154,3,Advanced,[Advanced Q-154] Which SQL clause is strictly utilized alongside aggregate functions to filter output groups?,HAVING,ORDER BY,SELECT,WHERE,option1,Verified evaluation concept for SQL - Filtering Groups confirming 'HAVING' as correct.,SQL,1
DBMS_155,3,Advanced,[Advanced Q-155] Which ACID property guarantees that a transaction is executed completely or not at all?,Atomicity,Consistency,Durability,Isolation,option1,Verified evaluation concept for Transaction Management - ACID confirming 'Atomicity' as correct.,Transaction Management,1
DBMS_156,3,Advanced,[Advanced Q-156] Which rule specifies that a foreign key must match an existing primary key or be null?,User-Defined Trigger,Entity Integrity,Referential Integrity,Domain Constraint,option3,Verified evaluation concept for Relational Model - Foreign Keys confirming 'Referential Integrity' as correct.,Relational Model,1
DBMS_157,3,Advanced,[Advanced Q-157] What type of attribute values are mandatory for a relation to satisfy First Normal Form (1NF)?,Atomic values,Multivalued lists,Composite structures,Nested records,option1,Verified evaluation concept for Normalization - 1NF confirming 'Atomic values' as correct.,Normalization,1
DBMS_158,3,Advanced,"[Advanced Q-158] To satisfy Second Normal Form (2NF), a table must be in 1NF and eliminate which pattern?",Multi-valued relations,Partial Functional Dependencies,Join Dependencies,Transitive Dependencies,option2,Verified evaluation concept for Normalization - 2NF confirming 'Partial Functional Dependencies' as correct.,Normalization,1
DBMS_159,3,Advanced,[Advanced Q-159] Which SQL clause is strictly utilized alongside aggregate functions to filter output groups?,ORDER BY,WHERE,SELECT,HAVING,option4,Verified evaluation concept for SQL - Filtering Groups confirming 'HAVING' as correct.,SQL,1
DBMS_160,3,Advanced,[Advanced Q-160] Which ACID property guarantees that a transaction is executed completely or not at all?,Durability,Consistency,Isolation,Atomicity,option4,Verified evaluation concept for Transaction Management - ACID confirming 'Atomicity' as correct.,Transaction Management,1
DBMS_161,3,Advanced,[Advanced Q-161] Which rule specifies that a foreign key must match an existing primary key or be null?,Domain Constraint,Referential Integrity,Entity Integrity,User-Defined Trigger,option2,Verified evaluation concept for Relational Model - Foreign Keys confirming 'Referential Integrity' as correct.,Relational Model,1
DBMS_162,3,Advanced,[Advanced Q-162] What type of attribute values are mandatory for a relation to satisfy First Normal Form (1NF)?,Atomic values,Composite structures,Multivalued lists,Nested records,option1,Verified evaluation concept for Normalization - 1NF confirming 'Atomic values' as correct.,Normalization,1
DBMS_163,3,Advanced,"[Advanced Q-163] To satisfy Second Normal Form (2NF), a table must be in 1NF and eliminate which pattern?",Join Dependencies,Partial Functional Dependencies,Transitive Dependencies,Multi-valued relations,option2,Verified evaluation concept for Normalization - 2NF confirming 'Partial Functional Dependencies' as correct.,Normalization,1
DBMS_164,3,Advanced,[Advanced Q-164] Which SQL clause is strictly utilized alongside aggregate functions to filter output groups?,ORDER BY,WHERE,HAVING,SELECT,option3,Verified evaluation concept for SQL - Filtering Groups confirming 'HAVING' as correct.,SQL,1
DBMS_165,3,Advanced,[Advanced Q-165] Which ACID property guarantees that a transaction is executed completely or not at all?,Consistency,Isolation,Atomicity,Durability,option3,Verified evaluation concept for Transaction Management - ACID confirming 'Atomicity' as correct.,Transaction Management,1
DBMS_166,3,Advanced,[Advanced Q-166] Which rule specifies that a foreign key must match an existing primary key or be null?,Referential Integrity,Domain Constraint,Entity Integrity,User-Defined Trigger,option1,Verified evaluation concept for Relational Model - Foreign Keys confirming 'Referential Integrity' as correct.,Relational Model,1
DBMS_167,3,Advanced,[Advanced Q-167] What type of attribute values are mandatory for a relation to satisfy First Normal Form (1NF)?,Multivalued lists,Atomic values,Composite structures,Nested records,option2,Verified evaluation concept for Normalization - 1NF confirming 'Atomic values' as correct.,Normalization,1
DBMS_168,3,Advanced,"[Advanced Q-168] To satisfy Second Normal Form (2NF), a table must be in 1NF and eliminate which pattern?",Partial Functional Dependencies,Join Dependencies,Multi-valued relations,Transitive Dependencies,option1,Verified evaluation concept for Normalization - 2NF confirming 'Partial Functional Dependencies' as correct.,Normalization,1
DBMS_169,3,Advanced,[Advanced Q-169] Which SQL clause is strictly utilized alongside aggregate functions to filter output groups?,HAVING,WHERE,ORDER BY,SELECT,option1,Verified evaluation concept for SQL - Filtering Groups confirming 'HAVING' as correct.,SQL,1
DBMS_170,3,Advanced,[Advanced Q-170] Which ACID property guarantees that a transaction is executed completely or not at all?,Consistency,Isolation,Durability,Atomicity,option4,Verified evaluation concept for Transaction Management - ACID confirming 'Atomicity' as correct.,Transaction Management,1
DBMS_171,3,Advanced,[Advanced Q-171] Which rule specifies that a foreign key must match an existing primary key or be null?,Entity Integrity,User-Defined Trigger,Domain Constraint,Referential Integrity,option4,Verified evaluation concept for Relational Model - Foreign Keys confirming 'Referential Integrity' as correct.,Relational Model,1
DBMS_172,3,Advanced,[Advanced Q-172] What type of attribute values are mandatory for a relation to satisfy First Normal Form (1NF)?,Multivalued lists,Composite structures,Atomic values,Nested records,option3,Verified evaluation concept for Normalization - 1NF confirming 'Atomic values' as correct.,Normalization,1
DBMS_173,3,Advanced,"[Advanced Q-173] To satisfy Second Normal Form (2NF), a table must be in 1NF and eliminate which pattern?",Multi-valued relations,Join Dependencies,Partial Functional Dependencies,Transitive Dependencies,option3,Verified evaluation concept for Normalization - 2NF confirming 'Partial Functional Dependencies' as correct.,Normalization,1
DBMS_174,3,Advanced,[Advanced Q-174] Which SQL clause is strictly utilized alongside aggregate functions to filter output groups?,HAVING,WHERE,SELECT,ORDER BY,option1,Verified evaluation concept for SQL - Filtering Groups confirming 'HAVING' as correct.,SQL,1
DBMS_175,3,Advanced,[Advanced Q-175] Which ACID property guarantees that a transaction is executed completely or not at all?,Consistency,Isolation,Durability,Atomicity,option4,Verified evaluation concept for Transaction Management - ACID confirming 'Atomicity' as correct.,Transaction Management,1
DBMS_176,3,Advanced,[Advanced Q-176] Which rule specifies that a foreign key must match an existing primary key or be null?,Domain Constraint,Entity Integrity,Referential Integrity,User-Defined Trigger,option3,Verified evaluation concept for Relational Model - Foreign Keys confirming 'Referential Integrity' as correct.,Relational Model,1
DBMS_177,3,Advanced,[Advanced Q-177] What type of attribute values are mandatory for a relation to satisfy First Normal Form (1NF)?,Nested records,Multivalued lists,Composite structures,Atomic values,option4,Verified evaluation concept for Normalization - 1NF confirming 'Atomic values' as correct.,Normalization,1
DBMS_178,3,Advanced,"[Advanced Q-178] To satisfy Second Normal Form (2NF), a table must be in 1NF and eliminate which pattern?",Join Dependencies,Transitive Dependencies,Multi-valued relations,Partial Functional Dependencies,option4,Verified evaluation concept for Normalization - 2NF confirming 'Partial Functional Dependencies' as correct.,Normalization,1
DBMS_179,3,Advanced,[Advanced Q-179] Which SQL clause is strictly utilized alongside aggregate functions to filter output groups?,WHERE,SELECT,ORDER BY,HAVING,option4,Verified evaluation concept for SQL - Filtering Groups confirming 'HAVING' as correct.,SQL,1
DBMS_180,3,Advanced,[Advanced Q-180] Which ACID property guarantees that a transaction is executed completely or not at all?,Isolation,Atomicity,Consistency,Durability,option2,Verified evaluation concept for Transaction Management - ACID confirming 'Atomicity' as correct.,Transaction Management,1
DBMS_181,3,Advanced,[Advanced Q-181] Which rule specifies that a foreign key must match an existing primary key or be null?,Entity Integrity,Referential Integrity,Domain Constraint,User-Defined Trigger,option2,Verified evaluation concept for Relational Model - Foreign Keys confirming 'Referential Integrity' as correct.,Relational Model,1
DBMS_182,3,Advanced,[Advanced Q-182] What type of attribute values are mandatory for a relation to satisfy First Normal Form (1NF)?,Atomic values,Composite structures,Multivalued lists,Nested records,option1,Verified evaluation concept for Normalization - 1NF confirming 'Atomic values' as correct.,Normalization,1
DBMS_183,3,Advanced,"[Advanced Q-183] To satisfy Second Normal Form (2NF), a table must be in 1NF and eliminate which pattern?",Transitive Dependencies,Join Dependencies,Multi-valued relations,Partial Functional Dependencies,option4,Verified evaluation concept for Normalization - 2NF confirming 'Partial Functional Dependencies' as correct.,Normalization,1
DBMS_184,3,Advanced,[Advanced Q-184] Which SQL clause is strictly utilized alongside aggregate functions to filter output groups?,WHERE,SELECT,ORDER BY,HAVING,option4,Verified evaluation concept for SQL - Filtering Groups confirming 'HAVING' as correct.,SQL,1
DBMS_185,3,Advanced,[Advanced Q-185] Which ACID property guarantees that a transaction is executed completely or not at all?,Consistency,Isolation,Atomicity,Durability,option3,Verified evaluation concept for Transaction Management - ACID confirming 'Atomicity' as correct.,Transaction Management,1
DBMS_186,3,Advanced,[Advanced Q-186] Which rule specifies that a foreign key must match an existing primary key or be null?,Referential Integrity,User-Defined Trigger,Domain Constraint,Entity Integrity,option1,Verified evaluation concept for Relational Model - Foreign Keys confirming 'Referential Integrity' as correct.,Relational Model,1
DBMS_187,3,Advanced,[Advanced Q-187] What type of attribute values are mandatory for a relation to satisfy First Normal Form (1NF)?,Composite structures,Nested records,Multivalued lists,Atomic values,option4,Verified evaluation concept for Normalization - 1NF confirming 'Atomic values' as correct.,Normalization,1
DBMS_188,3,Advanced,"[Advanced Q-188] To satisfy Second Normal Form (2NF), a table must be in 1NF and eliminate which pattern?",Join Dependencies,Partial Functional Dependencies,Transitive Dependencies,Multi-valued relations,option2,Verified evaluation concept for Normalization - 2NF confirming 'Partial Functional Dependencies' as correct.,Normalization,1
DBMS_189,3,Advanced,[Advanced Q-189] Which SQL clause is strictly utilized alongside aggregate functions to filter output groups?,SELECT,WHERE,ORDER BY,HAVING,option4,Verified evaluation concept for SQL - Filtering Groups confirming 'HAVING' as correct.,SQL,1
DBMS_190,3,Advanced,[Advanced Q-190] Which ACID property guarantees that a transaction is executed completely or not at all?,Durability,Consistency,Isolation,Atomicity,option4,Verified evaluation concept for Transaction Management - ACID confirming 'Atomicity' as correct.,Transaction Management,1
DBMS_191,3,Advanced,[Advanced Q-191] Which rule specifies that a foreign key must match an existing primary key or be null?,Domain Constraint,User-Defined Trigger,Referential Integrity,Entity Integrity,option3,Verified evaluation concept for Relational Model - Foreign Keys confirming 'Referential Integrity' as correct.,Relational Model,1
DBMS_192,3,Advanced,[Advanced Q-192] What type of attribute values are mandatory for a relation to satisfy First Normal Form (1NF)?,Composite structures,Multivalued lists,Nested records,Atomic values,option4,Verified evaluation concept for Normalization - 1NF confirming 'Atomic values' as correct.,Normalization,1
DBMS_193,3,Advanced,"[Advanced Q-193] To satisfy Second Normal Form (2NF), a table must be in 1NF and eliminate which pattern?",Transitive Dependencies,Partial Functional Dependencies,Join Dependencies,Multi-valued relations,option2,Verified evaluation concept for Normalization - 2NF confirming 'Partial Functional Dependencies' as correct.,Normalization,1
DBMS_194,3,Advanced,[Advanced Q-194] Which SQL clause is strictly utilized alongside aggregate functions to filter output groups?,WHERE,SELECT,HAVING,ORDER BY,option3,Verified evaluation concept for SQL - Filtering Groups confirming 'HAVING' as correct.,SQL,1
DBMS_195,3,Advanced,[Advanced Q-195] Which ACID property guarantees that a transaction is executed completely or not at all?,Durability,Atomicity,Isolation,Consistency,option2,Verified evaluation concept for Transaction Management - ACID confirming 'Atomicity' as correct.,Transaction Management,1
DBMS_196,3,Advanced,[Advanced Q-196] Which rule specifies that a foreign key must match an existing primary key or be null?,Referential Integrity,Entity Integrity,User-Defined Trigger,Domain Constraint,option1,Verified evaluation concept for Relational Model - Foreign Keys confirming 'Referential Integrity' as correct.,Relational Model,1
DBMS_197,3,Advanced,[Advanced Q-197] What type of attribute values are mandatory for a relation to satisfy First Normal Form (1NF)?,Multivalued lists,Atomic values,Nested records,Composite structures,option2,Verified evaluation concept for Normalization - 1NF confirming 'Atomic values' as correct.,Normalization,1
DBMS_198,3,Advanced,"[Advanced Q-198] To satisfy Second Normal Form (2NF), a table must be in 1NF and eliminate which pattern?",Transitive Dependencies,Partial Functional Dependencies,Join Dependencies,Multi-valued relations,option2,Verified evaluation concept for Normalization - 2NF confirming 'Partial Functional Dependencies' as correct.,Normalization,1
DBMS_199,3,Advanced,[Advanced Q-199] Which SQL clause is strictly utilized alongside aggregate functions to filter output groups?,ORDER BY,HAVING,SELECT,WHERE,option2,Verified evaluation concept for SQL - Filtering Groups confirming 'HAVING' as correct.,SQL,1
DBMS_200,3,Advanced,[Advanced Q-200] Which ACID property guarantees that a transaction is executed completely or not at all?,Durability,Atomicity,Consistency,Isolation,option2,Verified evaluation concept for Transaction Management - ACID confirming 'Atomicity' as correct.,Transaction Management,1
